0,C,Branch,0.002336
1,C,Branch,0.002281
2,C,Branch,0.002264
3,C,Branch,0.002283
4,C,Branch,0.002253
5,C,Branch,0.002254
6,C,Branch,0.002271
7,C,Branch,0.002254
8,C,Branch,0.002319
9,C,Branch,0.002321
10,C,Branch,0.002287
11,C,Branch,0.002267
12,C,Branch,0.002280
13,C,Branch,0.002252
14,C,Branch,0.002254
15,C,Branch,0.002256
16,C,Branch,0.002330
17,C,Branch,0.002266
18,C,Branch,0.002270
19,C,Branch,0.002286
20,C,Branch,0.002273
21,C,Branch,0.002255
22,C,Branch,0.002255
23,C,Branch,0.002246
24,C,Branch,0.002301
25,C,Branch,0.002360
26,C,Branch,0.002308
27,C,Branch,0.002298
28,C,Branch,0.002269
29,C,Branch,0.002293
30,C,Branch,0.002277
31,C,Branch,0.002254
32,C,Branch,0.002305
33,C,Branch,0.002353
34,C,Branch,0.002268
35,C,Branch,0.002282
36,C,Branch,0.002247
37,C,Branch,0.002277
38,C,Branch,0.002249
39,C,Branch,0.002255
40,C,Branch,0.002273
41,C,Branch,0.002287
42,C,Branch,0.002272
43,C,Branch,0.002280
44,C,Branch,0.002249
45,C,Branch,0.002603
46,C,Branch,0.002253
47,C,Branch,0.002269
48,C,Branch,0.002283
49,C,Branch,0.002299
50,C,Branch,0.002274
51,C,Branch,0.002280
52,C,Branch,0.002266
53,C,Branch,0.002249
54,C,Branch,0.002288
55,C,Branch,0.002256
56,C,Branch,0.002277
57,C,Branch,0.002292
58,C,Branch,0.002277
59,C,Branch,0.002284
60,C,Branch,0.002258
61,C,Branch,0.002259
62,C,Branch,0.002299
63,C,Branch,0.002310
64,C,Branch,0.002280
65,C,Branch,0.002288
66,C,Branch,0.002310
67,C,Branch,0.002263
68,C,Branch,0.002255
69,C,Branch,0.002250
70,C,Branch,0.002276
71,C,Branch,0.002277
72,C,Branch,0.002327
73,C,Branch,0.002269
74,C,Branch,0.002250
75,C,Branch,0.002271
76,C,Branch,0.002297
77,C,Branch,0.002251
78,C,Branch,0.002254
79,C,Branch,0.002281
80,C,Branch,0.002263
81,C,Branch,0.002277
82,C,Branch,0.002265
83,C,Branch,0.002271
84,C,Branch,0.002278
85,C,Branch,0.002339
86,C,Branch,0.002260
87,C,Branch,0.002298
88,C,Branch,0.002282
89,C,Branch,0.002294
90,C,Branch,0.002318
91,C,Branch,0.002258
92,C,Branch,0.002264
93,C,Branch,0.002267
94,C,Branch,0.002296
95,C,Branch,0.002253
96,C,Branch,0.002266
97,C,Branch,0.002329
98,C,Branch,0.002310
99,C,Branch,0.002284
100,C,Calc,0.001140
101,C,Calc,0.001225
102,C,Calc,0.001137
103,C,Calc,0.001154
104,C,Calc,0.001135
105,C,Calc,0.001151
106,C,Calc,0.001138
107,C,Calc,0.001144
108,C,Calc,0.001140
109,C,Calc,0.001174
110,C,Calc,0.001212
111,C,Calc,0.001138
112,C,Calc,0.001167
113,C,Calc,0.001134
114,C,Calc,0.001174
115,C,Calc,0.001153
116,C,Calc,0.001145
117,C,Calc,0.001133
118,C,Calc,0.001146
119,C,Calc,0.001134
120,C,Calc,0.001261
121,C,Calc,0.001134
122,C,Calc,0.001143
123,C,Calc,0.001179
124,C,Calc,0.001156
125,C,Calc,0.001134
126,C,Calc,0.001132
127,C,Calc,0.001146
128,C,Calc,0.001134
129,C,Calc,0.001134
130,C,Calc,0.001220
131,C,Calc,0.001133
132,C,Calc,0.001134
133,C,Calc,0.001134
134,C,Calc,0.001138
135,C,Calc,0.001149
136,C,Calc,0.001134
137,C,Calc,0.001134
138,C,Calc,0.001143
139,C,Calc,0.001180
140,C,Calc,0.001133
141,C,Calc,0.001429
142,C,Calc,0.001133
143,C,Calc,0.001133
144,C,Calc,0.001142
145,C,Calc,0.001132
146,C,Calc,0.001133
147,C,Calc,0.001133
148,C,Calc,0.001134
149,C,Calc,0.001133
150,C,Calc,0.001133
151,C,Calc,0.001136
152,C,Calc,0.001136
153,C,Calc,0.001144
154,C,Calc,0.001136
155,C,Calc,0.001187
156,C,Calc,0.001135
157,C,Calc,0.001150
158,C,Calc,0.001133
159,C,Calc,0.001164
160,C,Calc,0.001134
161,C,Calc,0.001134
162,C,Calc,0.001158
163,C,Calc,0.001133
164,C,Calc,0.001159
165,C,Calc,0.001151
166,C,Calc,0.001133
167,C,Calc,0.001133
168,C,Calc,0.001168
169,C,Calc,0.001134
170,C,Calc,0.001133
171,C,Calc,0.001134
172,C,Calc,0.001142
173,C,Calc,0.001155
174,C,Calc,0.001154
175,C,Calc,0.001207
176,C,Calc,0.001160
177,C,Calc,0.001187
178,C,Calc,0.001155
179,C,Calc,0.001153
180,C,Calc,0.001163
181,C,Calc,0.001135
182,C,Calc,0.001149
183,C,Calc,0.001134
184,C,Calc,0.001202
185,C,Calc,0.001133
186,C,Calc,0.001196
187,C,Calc,0.001133
188,C,Calc,0.001134
189,C,Calc,0.001135
190,C,Calc,0.001152
191,C,Calc,0.001154
192,C,Calc,0.001134
193,C,Calc,0.001764
194,C,Calc,0.001134
195,C,Calc,0.001162
196,C,Calc,0.001133
197,C,Calc,0.001239
198,C,Calc,0.001134
199,C,Calc,0.001404
200,C,Loop,0.002486
201,C,Loop,0.002417
202,C,Loop,0.002490
203,C,Loop,0.002814
204,C,Loop,0.002482
205,C,Loop,0.002462
206,C,Loop,0.002465
207,C,Loop,0.002417
208,C,Loop,0.002522
209,C,Loop,0.002479
210,C,Loop,0.002586
211,C,Loop,0.002458
212,C,Loop,0.002480
213,C,Loop,0.002620
214,C,Loop,0.002446
215,C,Loop,0.002452
216,C,Loop,0.002904
217,C,Loop,0.002427
218,C,Loop,0.002506
219,C,Loop,0.002433
220,C,Loop,0.002487
221,C,Loop,0.002696
222,C,Loop,0.002454
223,C,Loop,0.002442
224,C,Loop,0.002433
225,C,Loop,0.002706
226,C,Loop,0.002424
227,C,Loop,0.002433
228,C,Loop,0.002496
229,C,Loop,0.002417
230,C,Loop,0.002433
231,C,Loop,0.002455
232,C,Loop,0.002475
233,C,Loop,0.002543
234,C,Loop,0.002459
235,C,Loop,0.002474
236,C,Loop,0.002470
237,C,Loop,0.002468
238,C,Loop,0.002858
239,C,Loop,0.002478
240,C,Loop,0.002474
241,C,Loop,0.002456
242,C,Loop,0.002445
243,C,Loop,0.002428
244,C,Loop,0.002622
245,C,Loop,0.002464
246,C,Loop,0.002506
247,C,Loop,0.002474
248,C,Loop,0.002471
249,C,Loop,0.002454
250,C,Loop,0.002574
251,C,Loop,0.002468
252,C,Loop,0.002560
253,C,Loop,0.002426
254,C,Loop,0.002514
255,C,Loop,0.002418
256,C,Loop,0.002512
257,C,Loop,0.002682
258,C,Loop,0.002437
259,C,Loop,0.002536
260,C,Loop,0.002577
261,C,Loop,0.002444
262,C,Loop,0.002518
263,C,Loop,0.002492
264,C,Loop,0.002437
265,C,Loop,0.002450
266,C,Loop,0.002472
267,C,Loop,0.002481
268,C,Loop,0.002473
269,C,Loop,0.002440
270,C,Loop,0.002553
271,C,Loop,0.002443
272,C,Loop,0.002418
273,C,Loop,0.002591
274,C,Loop,0.002457
275,C,Loop,0.002507
276,C,Loop,0.002442
277,C,Loop,0.002436
278,C,Loop,0.002443
279,C,Loop,0.002533
280,C,Loop,0.002534
281,C,Loop,0.002519
282,C,Loop,0.002486
283,C,Loop,0.002595
284,C,Loop,0.002612
285,C,Loop,0.002444
286,C,Loop,0.002572
287,C,Loop,0.002460
288,C,Loop,0.002577
289,C,Loop,0.002735
290,C,Loop,0.002577
291,C,Loop,0.002443
292,C,Loop,0.002994
293,C,Loop,0.002482
294,C,Loop,0.002512
295,C,Loop,0.002441
296,C,Loop,0.002569
297,C,Loop,0.002888
298,C,Loop,0.002455
299,C,Loop,0.002499
300,Java,Branch,0.013524
301,Java,Branch,0.009730
302,Java,Branch,0.009416
303,Java,Branch,0.011554
304,Java,Branch,0.008804
305,Java,Branch,0.009329
306,Java,Branch,0.009257
307,Java,Branch,0.009158
308,Java,Branch,0.009215
309,Java,Branch,0.009005
310,Java,Branch,0.008984
311,Java,Branch,0.009414
312,Java,Branch,0.011537
313,Java,Branch,0.008871
314,Java,Branch,0.009323
315,Java,Branch,0.009426
316,Java,Branch,0.009228
317,Java,Branch,0.009196
318,Java,Branch,0.009023
319,Java,Branch,0.009657
320,Java,Branch,0.009199
321,Java,Branch,0.010011
322,Java,Branch,0.009281
323,Java,Branch,0.009175
324,Java,Branch,0.009136
325,Java,Branch,0.009089
326,Java,Branch,0.009704
327,Java,Branch,0.009199
328,Java,Branch,0.009298
329,Java,Branch,0.009180
330,Java,Branch,0.009468
331,Java,Branch,0.009125
332,Java,Branch,0.008958
333,Java,Branch,0.009272
334,Java,Branch,0.009565
335,Java,Branch,0.009231
336,Java,Branch,0.008931
337,Java,Branch,0.009185
338,Java,Branch,0.008903
339,Java,Branch,0.009099
340,Java,Branch,0.009130
341,Java,Branch,0.009229
342,Java,Branch,0.009780
343,Java,Branch,0.009106
344,Java,Branch,0.009172
345,Java,Branch,0.008979
346,Java,Branch,0.009424
347,Java,Branch,0.009521
348,Java,Branch,0.009446
349,Java,Branch,0.009325
350,Java,Branch,0.009430
351,Java,Branch,0.009682
352,Java,Branch,0.009184
353,Java,Branch,0.008954
354,Java,Branch,0.009543
355,Java,Branch,0.009472
356,Java,Branch,0.009144
357,Java,Branch,0.009110
358,Java,Branch,0.009677
359,Java,Branch,0.009877
360,Java,Branch,0.009091
361,Java,Branch,0.009258
362,Java,Branch,0.009053
363,Java,Branch,0.009031
364,Java,Branch,0.008942
365,Java,Branch,0.008929
366,Java,Branch,0.009032
367,Java,Branch,0.009384
368,Java,Branch,0.009131
369,Java,Branch,0.009211
370,Java,Branch,0.009531
371,Java,Branch,0.009059
372,Java,Branch,0.009549
373,Java,Branch,0.009533
374,Java,Branch,0.010205
375,Java,Branch,0.009185
376,Java,Branch,0.009236
377,Java,Branch,0.008984
378,Java,Branch,0.009049
379,Java,Branch,0.009192
380,Java,Branch,0.009337
381,Java,Branch,0.009005
382,Java,Branch,0.009260
383,Java,Branch,0.009369
384,Java,Branch,0.009759
385,Java,Branch,0.009948
386,Java,Branch,0.009206
387,Java,Branch,0.009080
388,Java,Branch,0.009549
389,Java,Branch,0.009556
390,Java,Branch,0.009240
391,Java,Branch,0.009191
392,Java,Branch,0.009334
393,Java,Branch,0.009146
394,Java,Branch,0.009299
395,Java,Branch,0.009306
396,Java,Branch,0.009372
397,Java,Branch,0.009452
398,Java,Branch,0.009363
399,Java,Branch,0.009055
400,Java,Calc,0.005623
401,Java,Calc,0.004516
402,Java,Calc,0.004894
403,Java,Calc,0.006295
404,Java,Calc,0.005757
405,Java,Calc,0.004426
406,Java,Calc,0.005354
407,Java,Calc,0.004612
408,Java,Calc,0.004566
409,Java,Calc,0.005692
410,Java,Calc,0.004542
411,Java,Calc,0.004695
412,Java,Calc,0.005748
413,Java,Calc,0.004558
414,Java,Calc,0.004544
415,Java,Calc,0.004875
416,Java,Calc,0.004708
417,Java,Calc,0.004722
418,Java,Calc,0.005743
419,Java,Calc,0.005810
420,Java,Calc,0.005561
421,Java,Calc,0.004652
422,Java,Calc,0.005445
423,Java,Calc,0.005547
424,Java,Calc,0.004460
425,Java,Calc,0.005880
426,Java,Calc,0.005413
427,Java,Calc,0.004555
428,Java,Calc,0.005104
429,Java,Calc,0.005769
430,Java,Calc,0.004743
431,Java,Calc,0.004783
432,Java,Calc,0.005893
433,Java,Calc,0.004659
434,Java,Calc,0.005565
435,Java,Calc,0.005487
436,Java,Calc,0.004678
437,Java,Calc,0.005584
438,Java,Calc,0.005573
439,Java,Calc,0.004598
440,Java,Calc,0.004577
441,Java,Calc,0.004555
442,Java,Calc,0.005611
443,Java,Calc,0.005902
444,Java,Calc,0.005146
445,Java,Calc,0.005347
446,Java,Calc,0.004566
447,Java,Calc,0.004884
448,Java,Calc,0.004455
449,Java,Calc,0.005006
450,Java,Calc,0.004537
451,Java,Calc,0.005529
452,Java,Calc,0.005067
453,Java,Calc,0.005926
454,Java,Calc,0.005458
455,Java,Calc,0.006063
456,Java,Calc,0.005543
457,Java,Calc,0.005677
458,Java,Calc,0.005706
459,Java,Calc,0.004714
460,Java,Calc,0.005447
461,Java,Calc,0.005468
462,Java,Calc,0.004824
463,Java,Calc,0.005403
464,Java,Calc,0.004893
465,Java,Calc,0.005713
466,Java,Calc,0.005262
467,Java,Calc,0.005002
468,Java,Calc,0.004803
469,Java,Calc,0.005632
470,Java,Calc,0.005496
471,Java,Calc,0.004580
472,Java,Calc,0.005144
473,Java,Calc,0.005752
474,Java,Calc,0.005730
475,Java,Calc,0.004650
476,Java,Calc,0.005806
477,Java,Calc,0.004483
478,Java,Calc,0.004501
479,Java,Calc,0.005047
480,Java,Calc,0.004535
481,Java,Calc,0.004766
482,Java,Calc,0.005437
483,Java,Calc,0.005672
484,Java,Calc,0.004691
485,Java,Calc,0.004765
486,Java,Calc,0.004682
487,Java,Calc,0.006298
488,Java,Calc,0.004924
489,Java,Calc,0.004738
490,Java,Calc,0.004933
491,Java,Calc,0.005656
492,Java,Calc,0.004800
493,Java,Calc,0.005715
494,Java,Calc,0.004756
495,Java,Calc,0.005477
496,Java,Calc,0.005588
497,Java,Calc,0.005724
498,Java,Calc,0.005518
499,Java,Calc,0.004409
500,Java,Loop,0.002354
501,Java,Loop,0.002499
502,Java,Loop,0.002293
503,Java,Loop,0.002452
504,Java,Loop,0.002318
505,Java,Loop,0.002340
506,Java,Loop,0.002335
507,Java,Loop,0.002372
508,Java,Loop,0.002730
509,Java,Loop,0.002406
510,Java,Loop,0.004532
511,Java,Loop,0.002287
